user_id,address,vol,last_ts
65983,0xaab1d2d82025f0958f4f865dF0a6394db7c0dfCd,219.05563199999997,1772268662235
66087,0x988c051c83414F20F3Aeb3B0d4D6cdE4C0024250,214.462352,1772275860348
66348,0x2776Bf18f3B64774c382Aa242C018968303F1573,214.045459,1772624349346
65231,0x028aDf44d2Ae47Fb7368dA95CDb0fA530E997959,211.71748000000002,1772233617346
61731,0x7A4E09E12F69207A02A749F2e65796CcA5985c60,211.095502,1772082252344
65571,0xcAd370C0C2Ec2d051BE5039657D8dA166D25dde7,210.213434,1772245641530
70016,0xd7e857863E6993A8c19a72407cD64D6Ee4429FEf,208.960277,1772387117572
70276,0x8aF6fE4aD23Cc826818fdf6093A004110d5590da,204.15404499999997,1772700909798
65255,0x8F885E2C52862b826ab6e6b73dAC8aB35c8bC1a4,200.25145399999997,1772235787346
66162,0x45CF37461d01821d6E579A9bfFF8159493311399,199.215945,1772277028348
68518,0x6978331EA25284B47eff1D48eb4e6Bc72A3fafF7,199.12800199999998,1772354800673
63987,0xdB735ad943D6B4B000cE866e2a6aa1Dae62bFddE,198.28358199999997,1772522344818
70154,0xc979B64E5Ceb78218862b8Ff785e76f109B5508B,195.93406000000002,1772609980386
65268,0xdD307ad0bd757862ACb2a7F7327f1f69f7B878d2,194.36659400000002,1772236823846
66235,0x058Ad71c4FAF03B957D15f054910e60cDCa66124,193.901096,1772281481415
61185,0xa3fBf9Aa85190C695F9292283FCC6f5aaA8d557a,193.30199499999998,1772374649381
66180,0x42D9dD76E0acf90705b5434EdA562Cc54c2822B9,192.818642,1772280421346
66251,0x4a092DeD4477289D115B09D1EA39390b27Da3614,192.748146,1772283018346
62509,0x4bFcfAc1B28aaD45c3696488E4806D0CB9C3C949,191.08582900000002,1772116161141
63817,0xf1258EdAA87600eB830e66943397Dd037180b970,190.417238,1772176234452
63762,0x8c225aEeEAB9933dabF2F814B07e7eBa23f10563,189.974528,1772175453321
65348,0x1381de5d5f7BA5Ccf5Ec2bcbd3eD7d2819cFf60C,189.46561499999999,1772242267849
66280,0x3Bf8b46Cd8f62a9c2eb1AE943911c017200311A9,187.196934,1772287895344
66230,0xDc72f0B16f1F12FFfa055875f8fa4DAB77360dBC,186.955552,1772280777531
